date;cases;deaths;casesNew;deathsNew;casesPer100K;deathsPer100K;dias;codigo_ibge;nome;nome_com_uf
2020-06-18;374;20;0;0;511.6559045639;27.3612783189;53;150530;Oriximiná (PA);ORIXIMINÁ (PA)
2020-06-18;96;2;0;0;538.0562717184;11.2095056608;60;150540;Ourém (PA);OURÉM (PA)
2020-06-18;597;3;37;0;1818.3479532164;9.1374269006;49;150543;Ourilândia do Norte (PA);OURILÂNDIA DO NORTE (PA)
2020-06-18;175;5;12;0;366.830168113;10.4808619461;59;150548;Pacajá (PA);PACAJÁ (PA)
2020-06-18;11;1;0;0;144.946633285;13.1769666623;34;150549;Palestina do Pará (PA);PALESTINA DO PARÁ (PA)
2020-06-18;1137;66;20;1;1004.9052101286;58.3322285563;55;150550;Paragominas (PA);PARAGOMINAS (PA)
2020-06-18;6644;98;398;0;3190.0438366951;47.0536267303;83;150553;Parauapebas (PA);PARAUAPEBAS (PA)
2020-06-18;9;1;0;0;164.1437169433;18.2381907715;46;150555;Pau D'Arco (PA);PAU D'ARCO (PA)
2020-06-18;47;2;0;0;581.8992200074;24.7616689365;50;150560;Peixe-Boi (PA);PEIXE-BOI (PA)
2020-06-18;50;0;4;0;385.1783375703;0;31;150563;Piçarra (PA);PIÇARRA (PA)
2020-06-18;68;0;12;0;219.4822800336;0;14;150565;Placas (PA);PLACAS (PA)
2020-06-18;241;6;7;0;775.3683804131;19.3037771057;55;150570;Ponta de Pedras (PA);PONTA DE PEDRAS (PA)
2020-06-18;597;34;6;1;962.2358686717;54.8007027384;44;150580;Portel (PA);PORTEL (PA)
2020-06-18;267;21;30;0;649.0822900207;51.051416069;56;150590;Porto de Moz (PA);PORTO DE MOZ (PA)
2020-06-18;83;3;6;0;277.9079890176;10.0448670729;50;150600;Prainha (PA);PRAINHA (PA)
2020-06-18;168;6;0;0;1551.9630484989;55.4272517321;63;150610;Primavera (PA);PRIMAVERA (PA)
2020-06-18;213;7;0;0;1565.2557319224;51.4403292181;68;150611;Quatipuru (PA);QUATIPURU (PA)
2020-06-18;476;3;0;1;561.4068194417;3.5382782738;58;150613;Redenção (PA);REDENÇÃO (PA)
2020-06-18;287;0;4;0;1577.5298191612;0;47;150616;Rio Maria (PA);RIO MARIA (PA)
2020-06-18;96;13;2;0;183.3565712321;24.8295356877;66;150618;Rondon do Pará (PA);RONDON DO PARÁ (PA)
2020-06-18;166;3;20;0;328.6477925163;5.939417937;36;150619;Rurópolis (PA);RURÓPOLIS (PA)
2020-06-18;379;28;9;0;931.7762753534;68.8383527966;66;150620;Salinópolis (PA);SALINÓPOLIS (PA)
2020-06-18;233;12;8;0;980.970023577;50.5220613001;61;150630;Salvaterra (PA);SALVATERRA (PA)
2020-06-18;203;10;0;0;963.043787656;47.4405806727;67;150635;Santa Bárbara do Pará (PA);SANTA BÁRBARA DO PARÁ (PA)
2020-06-18;80;5;3;0;789.8894154818;49.3680884676;61;150640;Santa Cruz do Arari (PA);SANTA CRUZ DO ARARI (PA)
2020-06-18;387;29;2;3;546.602449118;40.9598734481;60;150650;Santa Izabel do Pará (PA);SANTA IZABEL DO PARÁ (PA)
2020-06-18;105;6;2;2;529.0205562273;30.2297460701;47;150655;Santa Luzia do Pará (PA);SANTA LUZIA DO PARÁ (PA)
2020-06-18;46;2;2;0;214.4622126906;9.32444403;28;150658;Santa Maria das Barreiras (PA);SANTA MARIA DAS BARREIRAS (PA)
2020-06-18;125;13;0;0;502.7955432203;52.2907364949;61;150660;Santa Maria do Pará (PA);SANTA MARIA DO PARÁ (PA)
2020-06-18;76;3;4;0;104.3712319925;4.1199170523;42;150670;Santana do Araguaia (PA);SANTANA DO ARAGUAIA (PA)
2020-06-18;1673;149;28;0;549.2647469213;48.9183785363;79;150680;Santarém (PA);SANTARÉM (PA)
2020-06-18;82;2;30;0;1222.2387837234;29.810702042;48;150690;Santarém Novo (PA);SANTARÉM NOVO (PA)
2020-06-18;315;22;1;0;1000.5717552887;69.8812019567;72;150700;Santo Antônio do Tauá (PA);SANTO ANTÔNIO DO TAUÁ (PA)
2020-06-18;315;15;8;0;1745.1523545706;83.1024930748;58;150710;São Caetano de Odivelas (PA);SÃO CAETANO DE ODIVELAS (PA)
2020-06-18;189;4;14;0;739.5234182416;15.651289275;44;150715;São Domingos do Araguaia (PA);SÃO DOMINGOS DO ARAGUAIA (PA)
2020-06-18;61;3;0;0;190.6905498765;9.3782237644;53;150720;São Domingos do Capim (PA);SÃO DOMINGOS DO CAPIM (PA)
2020-06-18;285;5;36;0;221.822681953;3.8916259992;51;150730;São Félix do Xingu (PA);SÃO FÉLIX DO XINGU (PA)
2020-06-18;51;3;1;0;321.1182470722;18.8893086513;40;150740;São Francisco do Pará (PA);SÃO FRANCISCO DO PARÁ (PA)
2020-06-18;233;11;7;0;937.7389624502;44.2709381414;76;150745;São Geraldo do Araguaia (PA);SÃO GERALDO DO ARAGUAIA (PA)
2020-06-18;13;1;0;0;211.7608731064;16.2892979313;52;150746;São João da Ponta (PA);SÃO JOÃO DA PONTA (PA)
2020-06-18;146;14;4;2;633.5430679106;60.7507051421;57;150747;São João de Pirabas (PA);SÃO JOÃO DE PIRABAS (PA)
2020-06-18;10;2;0;0;71.4489854244;14.2897970849;62;150750;São João do Araguaia (PA);SÃO JOÃO DO ARAGUAIA (PA)
2020-06-18;770;23;14;1;1305.3945003899;38.9923032584;74;150760;São Miguel do Guamá (PA);SÃO MIGUEL DO GUAMÁ (PA)
2020-06-18;199;6;91;0;746.996996997;22.5225225225;59;150770;São Sebastião da Boa Vista (PA);SÃO SEBASTIÃO DA BOA VISTA (PA)
2020-06-18;24;0;6;0;404.7217537943;0;38;150775;Sapucaia (PA);SAPUCAIA (PA)
2020-06-18;327;14;7;0;2804.9408131755;120.0892091268;47;150780;Senador José Porfírio (PA);SENADOR JOSÉ PORFÍRIO (PA)
2020-06-18;145;4;2;0;571.4510916686;15.764168046;42;150790;Soure (PA);SOURE (PA)
2020-06-18;680;17;6;0;639.4643545642;15.9866088641;59;150795;Tailândia (PA);TAILÂNDIA (PA)
2020-06-18;137;7;0;0;1168.9419795222;59.7269624573;60;150796;Terra Alta (PA);TERRA ALTA (PA)
2020-06-18;101;2;5;0;538.1213703447;10.6558687197;47;150797;Terra Santa (PA);TERRA SANTA (PA)
2020-06-18;400;27;5;0;630.4474600848;42.5552035557;55;150800;Tomé-Açu (PA);TOMÉ-AÇU (PA)
2020-06-18;205;7;1;0;662.166090636;22.6105494364;59;150803;Tracuateua (PA);TRACUATEUA (PA)
2020-06-18;122;2;23;1;642.4772236558;10.5324135026;38;150805;Trairão (PA);TRAIRÃO (PA)
2020-06-18;330;5;25;0;833.2912479168;12.6256249684;66;150808;Tucumã (PA);TUCUMÃ (PA)
2020-06-18;842;71;27;5;740.8124301639;62.4675564628;79;150810;Tucuruí (PA);TUCURUÍ (PA)
2020-06-18;314;10;10;0;530.3158250296;16.8890390137;45;150812;Ulianópolis (PA);ULIANÓPOLIS (PA)
2020-06-18;195;2;0;0;428.7976075292;4.3979241798;48;150815;Uruará (PA);URUARÁ (PA)
2020-06-18;163;19;0;0;303.6173304027;35.3909771635;63;150820;Vigia (PA);VIGIA (PA)
2020-06-18;810;15;0;0;1319.1537872742;24.4287738384;55;150830;Viseu (PA);VISEU (PA)
2020-06-18;405;11;2;3;2676.0935641602;72.6840227303;41;150835;Vitória do Xingu (PA);VITÓRIA DO XINGU (PA)
2020-06-18;503;7;50;0;1123.9972291122;15.6421085562;60;150840;Xinguara (PA);XINGUARA (PA)
2020-06-18;351;4;8;0;6503.6131183991;74.1152492125;58;160005;Serra do Navio (AP);SERRA DO NAVIO (AP)
2020-06-18;206;4;15;0;2261.4996157646;43.9126138983;54;160010;Amapá (AP);AMAPÁ (AP)
2020-06-18;1669;5;61;0;10113.9255847776;30.2993576536;57;160015;Pedra Branca do Amapari (AP);PEDRA BRANCA DO AMAPARI (AP)
2020-06-18;330;2;51;0;2968.4267338311;17.9904650535;49;160020;Calçoene (AP);CALÇOENE (AP)
2020-06-18;314;2;38;0;5248.2032425205;33.4280461307;45;160021;Cutias (AP);CUTIAS (AP)
2020-06-18;204;2;13;0;2622.1079691517;25.706940874;48;160023;Ferreira Gomes (AP);FERREIRA GOMES (AP)
2020-06-18;156;0;0;0;2834.8173723424;0;55;160025;Itaubal (AP);ITAUBAL (AP)
2020-06-18;2402;38;42;0;4764.9275937314;75.3818686768;64;160027;Laranjal do Jari (AP);LARANJAL DO JARI (AP)
2020-06-18;8111;208;149;4;1611.4772305082;41.325023295;83;160030;Macapá (AP);MACAPÁ (AP)
2020-06-18;619;6;20;0;2861.50147929;27.7366863905;66;160040;Mazagão (AP);MAZAGÃO (AP)
2020-06-18;1164;8;47;0;4268.4268426843;29.33626696;76;160050;Oiapoque (AP);OIAPOQUE (AP)
2020-06-18;472;5;76;0;2148.2863774976;22.7572709481;66;160053;Porto Grande (AP);PORTO GRANDE (AP)
2020-06-18;90;2;0;0;1757.8125;39.0625;45;160055;Pracuúba (AP);PRACUÚBA (AP)
2020-06-18;2448;45;168;0;2017.0726080222;37.0785405886;75;160060;Santana (AP);SANTANA (AP)
2020-06-18;243;1;29;0;1403.4074501877;5.7753393012;54;160070;Tartarugalzinho (AP);TARTARUGALZINHO (AP)
2020-06-18;608;10;52;0;3816.4584771829;62.7706986379;66;160080;Vitória do Jari (AP);VITÓRIA DO JARI (AP)
2020-06-18;3;0;0;0;116.3241566499;0;44;170025;Abreulândia (TO);ABREULÂNDIA (TO)
2020-06-18;97;3;2;0;1440.6653794742;44.5566612209;47;170030;Aguiarnópolis (TO);AGUIARNÓPOLIS (TO)
2020-06-18;4;0;0;0;74.2115027829;0;43;170035;Aliança do Tocantins (TO);ALIANÇA DO TOCANTINS (TO)
2020-06-18;8;0;0;0;95.1022349025;0;42;170070;Alvorada (TO);ALVORADA (TO)
2020-06-18;22;0;3;0;230.3906168185;0;47;170100;Ananás (TO);ANANÁS (TO)
2020-06-18;4;0;0;0;116.5161666181;0;31;170105;Angico (TO);ANGICO (TO)
2020-06-18;32;0;0;0;555.748523793;0;35;170130;Aragominas (TO);ARAGOMINAS (TO)
2020-06-10;1;0;1;0;14.1123341801;0;1;170190;Araguacema (TO);ARAGUACEMA (TO)
2020-06-18;8;1;0;0;93.9297874839;11.7412234355;33;170200;Araguaçu (TO);ARAGUAÇU (TO)
2020-06-18;3086;40;42;0;1709.9794979775;22.1643486452;83;170210;Araguaína (TO);ARAGUAÍNA (TO)
2020-06-18;24;0;1;0;418.9212777099;0;25;170215;Araguanã (TO);ARAGUANÃ (TO)
2020-06-18;140;16;8;0;391.4879337826;44.7414781466;47;170220;Araguatins (TO);ARAGUATINS (TO)
2020-06-18;3;0;0;0;45.1603191329;0;15;170230;Arapoema (TO);ARAPOEMA (TO)
2020-06-18;3;0;2;0;28.3902716003;0;9;170240;Arraias (TO);ARRAIAS (TO)
2020-06-18;118;4;4;0;640.8863784488;21.7249619813;52;170255;Augustinópolis (TO);AUGUSTINÓPOLIS (TO)
2020-06-18;8;0;2;0;212.9358530743;0;41;170270;Aurora do Tocantins (TO);AURORA DO TOCANTINS (TO)
2020-06-18;46;2;0;0;471.5047150472;20.5002050021;50;170290;Axixá do Tocantins (TO);AXIXÁ DO TOCANTINS (TO)
2020-06-18;10;0;0;0;93.7734433608;0;32;170300;Babaçulândia (TO);BABAÇULÂNDIA (TO)
2020-06-18;7;0;0;0;197.0166056853;0;50;170305;Bandeirantes do Tocantins (TO);BANDEIRANTES DO TOCANTINS (TO)
2020-06-18;7;2;0;0;152.4722282727;43.5634937922;27;170307;Barra do Ouro (TO);BARRA DO OURO (TO)
2020-06-18;25;1;2;0;443.8920454545;17.7556818182;44;170310;Barrolândia (TO);BARROLÂNDIA (TO)
2020-06-17;1;0;1;0;22.4265530388;0;1;170320;Bernardo Sayão (TO);BERNARDO SAYÃO (TO)
2020-06-18;2;0;2;0;40.86636698;0;1;170330;Bom Jesus do Tocantins (TO);BOM JESUS DO TOCANTINS (TO)
2020-06-18;2;0;0;0;90.8677873694;0;20;170360;Brasilândia do Tocantins (TO);BRASILÂNDIA DO TOCANTINS (TO)
2020-06-18;3;0;0;0;54.5752228488;0;23;170370;Brejinho de Nazaré (TO);BREJINHO DE NAZARÉ (TO)
2020-06-18;62;0;8;0;546.3517800493;0;39;170380;Buriti do Tocantins (TO);BURITI DO TOCANTINS (TO)
2020-06-18;9;0;0;0;395.6043956044;0;31;170382;Cachoeirinha (TO);CACHOEIRINHA (TO)
2020-06-18;2;0;0;0;19.7706603401;0;30;170384;Campos Lindos (TO);CAMPOS LINDOS (TO)
2020-06-18;57;1;0;0;1300.7759014149;22.8206298494;68;170386;Cariri do Tocantins (TO);CARIRI DO TOCANTINS (TO)
2020-06-18;9;1;0;0;348.8372093023;38.7596899225;22;170388;Carmolândia (TO);CARMOLÂNDIA (TO)
2020-06-18;2;0;0;0;48.84004884;0;10;170389;Carrasco Bonito (TO);CARRASCO BONITO (TO)
2020-06-18;2;1;0;0;37.2508847085;18.6254423543;36;170390;Caseara (TO);CASEARA (TO)
2020-06-18;155;3;3;0;437.5564588979;8.4688346883;49;170550;Colinas do Tocantins (TO);COLINAS DO TOCANTINS (TO)
2020-06-18;21;0;0;0;375.8052970651;0;54;170600;Couto Magalhães (TO);COUTO MAGALHÃES (TO)
2020-05-11;1;0;1;0;13.7193030594;0;2;170610;Cristalândia (TO);CRISTALÂNDIA (TO)
2020-06-18;1;0;0;0;58.0720092915;0;29;170625;Crixás do Tocantins (TO);CRIXÁS DO TOCANTINS (TO)
2020-06-18;160;1;1;0;2624.2414302116;16.4015089388;43;170650;Darcinópolis (TO);DARCINÓPOLIS (TO)
2020-06-18;3;1;1;1;13.5507475496;4.5169158499;76;170700;Dianópolis (TO);DIANÓPOLIS (TO)
2020-06-18;5;0;1;0;72.4637681159;0;28;170710;Divinópolis do Tocantins (TO);DIVINÓPOLIS DO TOCANTINS (TO)
2020-06-18;5;0;0;0;106.7008109262;0;40;170730;Dueré (TO);DUERÉ (TO)
2020-06-18;30;0;0;0;272.8264823572;0;35;170740;Esperantina (TO);ESPERANTINA (TO)
2020-06-18;12;1;0;0;312.9074315515;26.075619296;44;170755;Fátima (TO);FÁTIMA (TO)
2020-06-18;15;1;0;0;285.0085502565;19.0005700171;42;170765;Figueirópolis (TO);FIGUEIRÓPOLIS (TO)
2020-06-18;36;0;-1;0;406.5040650407;0;33;170770;Filadélfia (TO);FILADÉLFIA (TO)
2020-06-18;53;1;0;0;287.4186550976;5.4229934924;43;170820;Formoso do Araguaia (TO);FORMOSO DO ARAGUAIA (TO)
2020-06-18;21;0;0;0;811.123986095;0;52;170825;Tabocão (TO);TABOCÃO (TO)
2020-06-18;6;0;2;0;117.1188756588;0;15;170830;Goianorte (TO);GOIANORTE (TO)
2020-06-18;41;3;0;0;314.9243413473;23.0432444888;40;170900;Goiatins (TO);GOIATINS (TO)
2020-06-18;122;4;4;0;470.6245419126;15.4303128496;53;170930;Guaraí (TO);GUARAÍ (TO)
2020-06-18;155;5;1;0;178.8867473773;5.770540238;72;170950;Gurupi (TO);GURUPI (TO)
2020-06-18;2;1;0;0;99.2555831266;49.6277915633;28;170980;Ipueiras (TO);IPUEIRAS (TO)
2020-06-18;1;0;0;0;13.453518095;0;6;171050;Itacajá (TO);ITACAJÁ (TO)
2020-06-18;85;1;0;0;1449.5225102319;17.0532060027;36;171070;Itaguatins (TO);ITAGUATINS (TO)
2020-06-18;32;0;2;0;847.2332539052;0;24;171090;Itapiratins (TO);ITAPIRATINS (TO)
2020-06-18;1;0;0;0;45.5996352029;0;13;171180;Juarina (TO);JUARINA (TO)
2020-06-18;26;0;1;0;194.6544882833;0;24;171190;Lagoa da Confusão (TO);LAGOA DA CONFUSÃO (TO)
2020-05-31;1;0;1;0;23.1696014829;0;1;171195;Lagoa do Tocantins (TO);LAGOA DO TOCANTINS (TO)
2020-06-18;1;0;0;0;31.9081046586;0;29;171200;Lajeado (TO);LAJEADO (TO)
2020-06-18;1;1;0;0;26.7379679144;26.7379679144;45;171240;Lizarda (TO);LIZARDA (TO)
2020-06-18;11;0;3;0;353.9253539254;0;27;171245;Luzinópolis (TO);LUZINÓPOLIS (TO)
2020-06-18;12;1;0;0;231.884057971;19.3236714976;39;171250;Marianópolis do Tocantins (TO);MARIANÓPOLIS DO TOCANTINS (TO)
2020-06-18;22;1;0;0;642.1482778751;29.1885580852;42;171280;Maurilândia do Tocantins (TO);MAURILÂNDIA DO TOCANTINS (TO)
2020-06-18;38;0;0;0;208.2419991232;0;46;171320;Miracema do Tocantins (TO);MIRACEMA DO TOCANTINS (TO)
2020-06-18;17;2;0;0;126.5445883579;14.8875986303;46;171330;Miranorte (TO);MIRANORTE (TO)
2020-06-18;2;0;0;0;25.1667295835;0;26;171360;Monte do Carmo (TO);MONTE DO CARMO (TO)
2020-06-18;54;1;2;0;811.0543706819;15.019525383;44;171380;Palmeiras do Tocantins (TO);PALMEIRAS DO TOCANTINS (TO)
2020-06-18;8;0;1;0;225.2886510842;0;14;171395;Muricilândia (TO);MURICILÂNDIA (TO)
2020-06-18;1;0;1;0;10.8178277802;0;1;171420;Natividade (TO);NATIVIDADE (TO)
2020-06-18;12;1;4;1;307.8501795793;25.6541816316;28;171430;Nazaré (TO);NAZARÉ (TO)
2020-06-18;194;6;11;0;1641.4248244352;50.7657162196;50;171488;Nova Olinda (TO);NOVA OLINDA (TO)
2020-06-18;8;0;0;0;187.79342723;0;43;171500;Nova Rosalândia (TO);NOVA ROSALÂNDIA (TO)
2020-06-18;2;0;0;0;46.0617227084;0;44;171510;Novo Acordo (TO);NOVO ACORDO (TO)
2020-06-18;1;1;0;0;42.8816466552;42.8816466552;10;171515;Novo Alegre (TO);NOVO ALEGRE (TO)
2020-06-18;14;0;0;0;1258.9928057554;0;35;171550;Oliveira de Fátima (TO);OLIVEIRA DE FÁTIMA (TO)
2020-06-18;8;0;0;0;132.7580484567;0;17;171570;Palmeirante (TO);PALMEIRANTE (TO)
2020-06-18;1;0;0;0;13.0565347957;0;28;171575;Palmeirópolis (TO);PALMEIRÓPOLIS (TO)
2020-06-18;177;7;4;0;345.3523764926;13.6580035901;68;171610;Paraíso do Tocantins (TO);PARAÍSO DO TOCANTINS (TO)
2020-06-18;3;0;0;0;61.8684264797;0;5;171630;Pau D'Arco (TO);PAU D'ARCO (TO)
2020-06-18;7;0;0;0;51.5539843865;0;38;171650;Pedro Afonso (TO);PEDRO AFONSO (TO)
2020-06-18;1;0;0;0;8.5113626692;0;28;171660;Peixe (TO);PEIXE (TO)
2020-06-18;8;1;1;0;146.0653642505;18.2581705313;29;171665;Pequizeiro (TO);PEQUIZEIRO (TO)
2020-06-18;5;0;0;0;60.9384521633;0;30;171670;Colméia (TO);COLMÉIA (TO)
2020-06-18;3;0;0;0;67.4612098044;0;21;171700;Pindorama do Tocantins (TO);PINDORAMA DO TOCANTINS (TO)
2020-06-18;2;0;0;0;66.0501981506;0;19;171720;Piraquê (TO);PIRAQUÊ (TO)
2020-06-18;2;0;0;0;26.1301280376;0;19;171750;Pium (TO);PIUM (TO)
2020-06-18;5;0;0;0;62.1967906456;0;40;171790;Ponte Alta do Tocantins (TO);PONTE ALTA DO TOCANTINS (TO)
2020-06-18;136;3;13;1;256.5553669119;5.6593095642;51;171820;Porto Nacional (TO);PORTO NACIONAL (TO)
2020-06-18;73;0;0;0;865.7495256167;0;38;171830;Praia Norte (TO);PRAIA NORTE (TO)
2020-06-18;3;0;0;0;81.4332247557;0;35;171840;Presidente Kennedy (TO);PRESIDENTE KENNEDY (TO)
2020-06-18;6;0;0;0;223.2142857143;0;41;171845;Pugmil (TO);PUGMIL (TO)
2020-06-18;4;0;0;0;86.1141011841;0;32;171855;Riachinho (TO);RIACHINHO (TO)
2020-06-18;22;1;0;0;339.6109910466;15.4368632294;27;171875;Rio Sono (TO);RIO SONO (TO)
2020-06-18;57;0;3;0;1209.9341965612;0;45;171880;Sampaio (TO);SAMPAIO (TO)
2020-06-18;5;0;0;0;148.1481481481;0;19;171884;Sandolândia (TO);SANDOLÂNDIA (TO)
2020-06-18;14;0;0;0;186.3684771033;0;33;171886;Santa Fé do Araguaia (TO);SANTA FÉ DO ARAGUAIA (TO)
2020-06-18;1;0;0;0;20.7082211638;0;27;171890;Santa Rosa do Tocantins (TO);SANTA ROSA DO TOCANTINS (TO)
2020-06-18;5;1;0;0;174.4591765527;34.8918353105;27;171900;Santa Tereza do Tocantins (TO);SANTA TEREZA DO TOCANTINS (TO)
2020-06-18;18;0;1;0;338.0916604057;0;40;172010;São Bento do Tocantins (TO);SÃO BENTO DO TOCANTINS (TO)
2020-06-18;120;6;4;0;988.5493038965;49.4274651948;52;172020;São Miguel do Tocantins (TO);SÃO MIGUEL DO TOCANTINS (TO)
2020-06-18;1;0;0;0;32.4464633355;0;16;172025;São Salvador do Tocantins (TO);SÃO SALVADOR DO TOCANTINS (TO)
2020-06-18;8;0;0;0;166.4932362123;0;30;172030;São Sebastião do Tocantins (TO);SÃO SEBASTIÃO DO TOCANTINS (TO)
2020-05-17;1;0;1;0;25.2525252525;0;1;172049;São Valério (TO);SÃO VALÉRIO (TO)
2020-06-18;2;0;0;0;37.0164723302;0;40;172065;Silvanópolis (TO);SILVANÓPOLIS (TO)
2020-06-18;112;4;0;0;1240.4474471149;44.3016945398;56;172080;Sítio Novo do Tocantins (TO);SÍTIO NOVO DO TOCANTINS (TO)
2020-06-12;1;0;1;0;5.9941257568;0;1;172090;Taguatinga (TO);TAGUATINGA (TO)
2020-06-18;9;0;0;0;322.2341568206;0;14;172097;Talismã (TO);TALISMÃ (TO)
2020-06-18;1138;12;53;0;380.4404149408;4.0116739713;83;172100;Palmas (TO);PALMAS (TO)
2020-06-18;3;0;1;0;39.7614314115;0;30;172110;Tocantínia (TO);TOCANTÍNIA (TO)
2020-06-18;215;4;4;0;940.0961958898;17.490161784;64;172120;Tocantinópolis (TO);TOCANTINÓPOLIS (TO)
2020-06-18;40;0;4;0;342.3778139177;0;51;172208;Wanderlândia (TO);WANDERLÂNDIA (TO)
2020-06-18;369;5;1;0;3197.5736568458;43.3275563258;40;172210;Xambioá (TO);XAMBIOÁ (TO)
2020-06-18;2186;40;141;0;1944.0615411979;35.572946774;78;210005;Açailândia (MA);AÇAILÂNDIA (MA)
2020-06-18;41;0;0;0;628.4488044145;0;30;210010;Afonso Cunha (MA);AFONSO CUNHA (MA)
2020-06-18;113;2;1;0;898.8942804868;15.909633283;42;210015;Água Doce do Maranhão (MA);ÁGUA DOCE DO MARANHÃO (MA)
2020-06-18;25;5;1;1;113.1375299814;22.6275059963;61;210020;Alcântara (MA);ALCÂNTARA (MA)
2020-06-18;62;0;0;0;233.6800844264;0;48;210030;Aldeias Altas (MA);ALDEIAS ALTAS (MA)
2020-06-18;4;2;2;1;49.2125984252;24.6062992126;67;210040;Altamira do Maranhão (MA);ALTAMIRA DO MARANHÃO (MA)
2020-06-18;224;7;1;0;828.0042878793;25.8751339962;51;210043;Alto Alegre do Maranhão (MA);ALTO ALEGRE DO MARANHÃO (MA)
2020-06-18;191;0;2;0;598.389673862;0;55;210047;Alto Alegre do Pindaré (MA);ALTO ALEGRE DO PINDARÉ (MA)
2020-06-18;56;0;1;0;500.4468275246;0;35;210050;Alto Parnaíba (MA);ALTO PARNAÍBA (MA)
2020-06-18;3;0;0;0;43.0910657857;0;44;210055;Amapá do Maranhão (MA);AMAPÁ DO MARANHÃO (MA)
2020-06-18;385;3;10;0;929.1661638711;7.2402558224;51;210060;Amarante do Maranhão (MA);AMARANTE DO MARANHÃO (MA)
2020-06-18;127;4;10;0;473.8275566168;14.9237025706;60;210070;Anajatuba (MA);ANAJATUBA (MA)
2020-06-18;384;3;0;0;2440.8848207475;19.0694126621;46;210080;Anapurus (MA);ANAPURUS (MA)
2020-06-18;196;2;0;0;1136.9569000522;11.6016010209;48;210083;Apicum-Açu (MA);APICUM-AÇU (MA)
2020-06-18;338;2;11;0;2191.1059250616;12.9651238169;50;210087;Araguanã (MA);ARAGUANÃ (MA)
2020-06-18;278;2;9;0;598.6218776916;4.3066322136;41;210090;Araioses (MA);ARAIOSES (MA)
2020-06-18;144;1;1;0;440.353506009;3.0580104584;42;210095;Arame (MA);ARAME (MA)
2020-06-18;139;2;0;0;465.6928437416;6.7006164567;61;210100;Arari (MA);ARARI (MA)
2020-06-18;43;1;0;0;354.4929925804;8.2440230833;49;210110;Axixá (MA);AXIXÁ (MA)
2020-06-18;1389;15;54;1;1323.4999857074;14.2926564331;63;210120;Bacabal (MA);BACABAL (MA)
2020-06-18;114;1;0;0;668.4256816183;5.8633831721;63;210125;Bacabeira (MA);BACABEIRA (MA)
2020-06-18;231;1;0;0;1243.1385211495;5.3815520396;37;210130;Bacuri (MA);BACURI (MA)
2020-06-18;18;0;5;0;318.9227498228;0;35;210135;Bacurituba (MA);BACURITUBA (MA)
2020-06-18;451;2;0;0;475.3022015661;2.1077702952;59;210140;Balsas (MA);BALSAS (MA)
2020-06-18;13;0;-1;0;69.0754516472;0;41;210150;Barão de Grajaú (MA);BARÃO DE GRAJAÚ (MA)
2020-06-18;1092;13;1;0;1237.9268126786;14.7372239605;45;210160;Barra do Corda (MA);BARRA DO CORDA (MA)
2020-06-18;216;12;2;0;345.4452405322;19.1914022518;62;210170;Barreirinhas (MA);BARREIRINHAS (MA)
2020-06-18;158;0;-4;0;2115.4103628331;0;41;210173;Belágua (MA);BELÁGUA (MA)
2020-06-18;95;1;0;0;847.5332322241;8.9214024445;49;210177;Bela Vista do Maranhão (MA);BELA VISTA DO MARANHÃO (MA)
2020-06-18;14;0;4;0;248.5795454545;0;27;210180;Benedito Leite (MA);BENEDITO LEITE (MA)
2020-06-18;145;8;1;0;681.3909774436;37.5939849624;49;210190;Bequimão (MA);BEQUIMÃO (MA)
2020-06-18;37;1;0;0;612.278669535;16.5480721496;35;210193;Bernardo do Mearim (MA);BERNARDO DO MEARIM (MA)
2020-06-18;11;2;1;0;118.4451383655;21.5354797028;41;210197;Boa Vista do Gurupi (MA);BOA VISTA DO GURUPI (MA)
2020-06-18;257;3;0;0;617.3432620706;7.2063415806;52;210200;Bom Jardim (MA);BOM JARDIM (MA)
2020-06-18;442;1;16;1;1298.9302927001;2.9387563183;43;210203;Bom Jesus das Selvas (MA);BOM JESUS DAS SELVAS (MA)
2020-06-18;43;0;3;0;263.9008223886;0;48;210207;Bom Lugar (MA);BOM LUGAR (MA)
2020-06-18;186;8;1;1;511.0311289392;21.9798335028;53;210210;Brejo (MA);BREJO (MA)
2020-06-18;70;0;0;0;761.8632999565;0;31;210215;Brejo de Areia (MA);BREJO DE AREIA (MA)
2020-06-18;193;0;17;0;672.9897482391;0;46;210220;Buriti (MA);BURITI (MA)
2020-06-18;9;0;0;0;37.6821302964;0;40;210230;Buriti Bravo (MA);BURITI BRAVO (MA)
2020-06-18;974;3;17;0;1346.0847452942;4.1460515769;53;210232;Buriticupu (MA);BURITICUPU (MA)
2020-06-18;150;3;-1;0;972.1322099806;19.4426441996;47;210235;Buritirana (MA);BURITIRANA (MA)
2020-06-18;35;2;0;0;371.1165305906;21.2066588909;69;210237;Cachoeira Grande (MA);CACHOEIRA GRANDE (MA)
2020-06-18;4;1;0;0;35.7877784737;8.9469446184;73;210240;Cajapió (MA);CAJAPIÓ (MA)
2020-06-18;112;1;0;0;577.9451984107;5.1602249858;46;210250;Cajari (MA);CAJARI (MA)
2020-06-18;133;1;8;0;925.281758731;6.9570057047;36;210255;Campestre do Maranhão (MA);CAMPESTRE DO MARANHÃO (MA)
2020-06-18;23;4;0;0;113.9855287937;19.823570225;45;210260;Cândido Mendes (MA);CÂNDIDO MENDES (MA)
